tag_name,tag_type,is_array,array_size,array_start_index,array_end_index,dimensions
RIO_01:6:I,AB:1734_OB8S_SAFETY1:I:0,0,,,,-
RIO_01:6:O,AB:1734_OB8S:O:0,0,,,,-
RIO_01:7:I,AB:1734_OB8S_SAFETY1:I:0,0,,,,-
RIO_01:7:O,AB:1734_OB8S:O:0,0,,,,-
RIO_01:8:I,AB:1734_OB8S_SAFETY1:I:0,0,,,,-
RIO_01:8:O,AB:1734_OB8S:O:0,0,,,,-
RIO_01:9:C,AB:1734_DI8:C:0,0,,,,-
RIO_01:9:I,SINT,0,,,,-
RIO_01:I,AB:1734_23SLOT:I:0,0,,,,-
RIO_01:O,AB:1734_23SLOT:O:0,0,,,,-
Rio_01_Adp_Ok,BOOL,0,,,,-
RIO_01_HMI_IO1,STRING,1,10,0,9,10
RIO_01_HMI_IO10,STRING,1,10,0,9,10
RIO_01_HMI_IO11,STRING,1,10,0,9,10
RIO_01_HMI_IO12,STRING,1,10,0,9,10
RIO_01_HMI_IO13,STRING,1,10,0,9,10
RIO_01_HMI_IO14,STRING,1,10,0,9,10
RIO_01_HMI_IO15,STRING,1,10,0,9,10
RIO_01_HMI_IO16,STRING,1,10,0,9,10
RIO_01_HMI_IO17,STRING,1,10,0,9,10
RIO_01_HMI_IO18,STRING,1,10,0,9,10
RIO_01_HMI_IO19,STRING,1,10,0,9,10
RIO_01_HMI_IO2,STRING,1,10,0,9,10
RIO_01_HMI_IO20,STRING,1,10,0,9,10
RIO_01_HMI_IO21,STRING,1,10,0,9,10
RIO_01_HMI_IO22,STRING,1,10,0,9,10
RIO_01_HMI_IO3,STRING,1,10,0,9,10
RIO_01_HMI_IO4,STRING,1,10,0,9,10
RIO_01_HMI_IO5,STRING,1,10,0,9,10
RIO_01_HMI_IO6,STRING,1,10,0,9,10
RIO_01_HMI_IO7,STRING,1,10,0,9,10
RIO_01_HMI_IO8,STRING,1,10,0,9,10
RIO_01_HMI_IO9,STRING,1,10,0,9,10
RIO_02:10:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_02:10:I,SINT,0,,,,-
RIO_02:10:O,SINT,0,,,,-
RIO_02:11:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_02:11:I,SINT,0,,,,-
RIO_02:11:O,SINT,0,,,,-
RIO_02:12:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_02:12:I,SINT,0,,,,-
RIO_02:12:O,SINT,0,,,,-
RIO_02:13:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_02:13:I,SINT,0,,,,-
RIO_02:13:O,SINT,0,,,,-
RIO_02:14:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_02:14:I,SINT,0,,,,-
RIO_02:14:O,SINT,0,,,,-
RIO_02:15:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_02:15:I,SINT,0,,,,-
RIO_02:15:O,SINT,0,,,,-
RIO_02:16:C,AB:1734_DI4:C:0,0,,,,-
RIO_02:16:I,SINT,0,,,,-
RIO_02:1:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_02:1:O,AB:1734_IB8S:O:0,0,,,,-
RIO_02:2:I,AB:1734_OB8S_SAFETY1:I:0,0,,,,-
RIO_02:2:O,AB:1734_OB8S:O:0,0,,,,-
RIO_02:3:C,AB:1734_IE2:C:0,0,,,,-
RIO_02:3:I,AB:1734_IE2:I:0,0,,,,-
RIO_02:4:C,AB:1734_OE2:C:0,0,,,,-
RIO_02:4:I,AB:1734_OE2:I:0,0,,,,-
RIO_02:4:O,AB:1734_OE2:O:0,0,,,,-
RIO_02:5:C,AB:1734_OE2:C:0,0,,,,-
RIO_02:5:I,AB:1734_OE2:I:0,0,,,,-
RIO_02:5:O,AB:1734_OE2:O:0,0,,,,-
RIO_02:6:C,AB:1734_OE2:C:0,0,,,,-
RIO_02:6:I,AB:1734_OE2:I:0,0,,,,-
RIO_02:6:O,AB:1734_OE2:O:0,0,,,,-
RIO_02:7:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_02:7:I,SINT,0,,,,-
RIO_02:7:O,SINT,0,,,,-
RIO_02:8:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_02:8:I,SINT,0,,,,-
RIO_02:8:O,SINT,0,,,,-
RIO_02:9:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_02:9:I,SINT,0,,,,-
RIO_02:9:O,SINT,0,,,,-
RIO_02:I,AB:1734_17SLOT:I:0,0,,,,-
RIO_02:O,AB:1734_17SLOT:O:0,0,,,,-
Rio_02_Adp_Ok,BOOL,0,,,,-
RIO_02_HMI_IO1,STRING,1,10,0,9,10
RIO_02_HMI_IO10,STRING,1,10,0,9,10
RIO_02_HMI_IO11,STRING,1,10,0,9,10
RIO_02_HMI_IO12,STRING,1,10,0,9,10
RIO_02_HMI_IO13,STRING,1,10,0,9,10
RIO_02_HMI_IO14,STRING,1,10,0,9,10
RIO_02_HMI_IO15,STRING,1,10,0,9,10
RIO_02_HMI_IO16,STRING,1,10,0,9,10
RIO_02_HMI_IO2,STRING,1,10,0,9,10
RIO_02_HMI_IO3,STRING,1,10,0,9,10
RIO_02_HMI_IO4,STRING,1,10,0,9,10
RIO_02_HMI_IO5,STRING,1,10,0,9,10
RIO_02_HMI_IO6,STRING,1,10,0,9,10
RIO_02_HMI_IO7,STRING,1,10,0,9,10
RIO_02_HMI_IO8,STRING,1,10,0,9,10
RIO_02_HMI_IO9,STRING,1,10,0,9,10
RIO_04:1:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_04:1:O,AB:1734_IB8S:O:0,0,,,,-
RIO_04:2:C,AB:1734_IE2:C:0,0,,,,-
RIO_04:2:I,AB:1734_IE2:I:0,0,,,,-
RIO_04:3:C,AB:1734_DI4:C:0,0,,,,-
RIO_04:3:I,SINT,0,,,,-
RIO_04:4:C,AB:1734_DI4:C:0,0,,,,-
RIO_04:4:I,SINT,0,,,,-
RIO_04:5:C,AB:1734_DI4:C:0,0,,,,-
RIO_04:5:I,SINT,0,,,,-
RIO_04:6:C,AB:1734_DI4:C:0,0,,,,-
RIO_04:6:I,SINT,0,,,,-
RIO_04:7:C,AB:1734_DI4:C:0,0,,,,-
RIO_04:7:I,SINT,0,,,,-
RIO_04:8:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_04:8:O,SINT,0,,,,-
RIO_04:I,AB:1734_9SLOT:I:0,0,,,,-
RIO_04:O,AB:1734_9SLOT:O:0,0,,,,-
Rio_04_Adp_Ok,BOOL,0,,,,-
RIO_04_HMI_IO1,STRING,1,10,0,9,10
RIO_04_HMI_IO2,STRING,1,10,0,9,10
RIO_04_HMI_IO3,STRING,1,10,0,9,10
RIO_04_HMI_IO4,STRING,1,10,0,9,10
RIO_04_HMI_IO5,STRING,1,10,0,9,10
RIO_04_HMI_IO6,STRING,1,10,0,9,10
RIO_04_HMI_IO7,STRING,1,10,0,9,10
RIO_04_HMI_IO8,STRING,1,10,0,9,10
RIO_05:1:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_05:1:O,AB:1734_IB8S:O:0,0,,,,-
RIO_05:2:C,AB:1734_IE2:C:0,0,,,,-
RIO_05:2:I,AB:1734_IE2:I:0,0,,,,-
RIO_05:3:C,AB:1734_DI4:C:0,0,,,,-
RIO_05:3:I,SINT,0,,,,-
RIO_05:4:C,AB:1734_DI4:C:0,0,,,,-
RIO_05:4:I,SINT,0,,,,-
RIO_05:5:C,AB:1734_DI4:C:0,0,,,,-
RIO_05:5:I,SINT,0,,,,-
RIO_05:6:C,AB:1734_DI4:C:0,0,,,,-
RIO_05:6:I,SINT,0,,,,-
RIO_05:7:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_05:7:O,SINT,0,,,,-
RIO_05:I,AB:1734_8SLOT:I:0,0,,,,-
RIO_05:O,AB:1734_8SLOT:O:0,0,,,,-
Rio_05_Adp_Ok,BOOL,0,,,,-
RIO_05_HMI_IO1,STRING,1,10,0,9,10
RIO_05_HMI_IO2,STRING,1,10,0,9,10
RIO_05_HMI_IO3,STRING,1,10,0,9,10
RIO_05_HMI_IO4,STRING,1,10,0,9,10
RIO_05_HMI_IO5,STRING,1,10,0,9,10
RIO_05_HMI_IO6,STRING,1,10,0,9,10
RIO_05_HMI_IO7,STRING,1,10,0,9,10
RIO_06:10:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_06:10:O,SINT,0,,,,-
RIO_06:11:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_06:11:O,SINT,0,,,,-
RIO_06:1:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_06:1:O,AB:1734_IB8S:O:0,0,,,,-
RIO_06:2:C,AB:1734_IR2:C:0,0,,,,-
RIO_06:2:I,AB:1734_IR2:I:0,0,,,,-
RIO_06:3:C,AB:1734_DI8:C:0,0,,,,-
RIO_06:3:I,SINT,0,,,,-
RIO_06:4:C,AB:1734_DI8:C:0,0,,,,-
RIO_06:4:I,SINT,0,,,,-
RIO_06:5:C,AB:1734_DI4:C:0,0,,,,-
RIO_06:5:I,SINT,0,,,,-
RIO_06:6:C,AB:1734_DI4:C:0,0,,,,-
RIO_06:6:I,SINT,0,,,,-
RIO_06:7:C,AB:1734_DI4:C:0,0,,,,-
RIO_06:7:I,SINT,0,,,,-
RIO_06:8:C,AB:1734_DI4:C:0,0,,,,-
RIO_06:8:I,SINT,0,,,,-
RIO_06:9:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_06:9:O,SINT,0,,,,-
RIO_06:I,AB:1734_12SLOT:I:0,0,,,,-
RIO_06:O,AB:1734_12SLOT:O:0,0,,,,-
Rio_06_Adp_Ok,BOOL,0,,,,-
RIO_06_HMI_IO1,STRING,1,10,0,9,10
RIO_06_HMI_IO10,STRING,1,10,0,9,10
RIO_06_HMI_IO11,STRING,1,10,0,9,10
RIO_06_HMI_IO2,STRING,1,10,0,9,10
RIO_06_HMI_IO3,STRING,1,10,0,9,10
RIO_06_HMI_IO4,STRING,1,10,0,9,10
RIO_06_HMI_IO5,STRING,1,10,0,9,10
RIO_06_HMI_IO6,STRING,1,10,0,9,10
RIO_06_HMI_IO7,STRING,1,10,0,9,10
RIO_06_HMI_IO8,STRING,1,10,0,9,10
RIO_06_HMI_IO9,STRING,1,10,0,9,10
RIO_07:10:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_07:10:O,SINT,0,,,,-
RIO_07:1:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_07:1:O,AB:1734_IB8S:O:0,0,,,,-
RIO_07:2:C,AB:1734_IE2:C:0,0,,,,-
RIO_07:2:I,AB:1734_IE2:I:0,0,,,,-
RIO_07:3:C,AB:1734_OE2:C:0,0,,,,-
RIO_07:3:I,AB:1734_OE2:I:0,0,,,,-
RIO_07:3:O,AB:1734_OE2:O:0,0,,,,-
RIO_07:4:C,AB:1734_DI4:C:0,0,,,,-
RIO_07:4:I,SINT,0,,,,-
RIO_07:5:C,AB:1734_DI4:C:0,0,,,,-
RIO_07:5:I,SINT,0,,,,-
RIO_07:6:C,AB:1734_DI4:C:0,0,,,,-
RIO_07:6:I,SINT,0,,,,-
RIO_07:7:C,AB:1734_DI4:C:0,0,,,,-
RIO_07:7:I,SINT,0,,,,-
RIO_07:8:C,AB:1734_DI4:C:0,0,,,,-
RIO_07:8:I,SINT,0,,,,-
RIO_07:9:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_07:9:O,SINT,0,,,,-
RIO_07:I,AB:1734_11SLOT:I:0,0,,,,-
RIO_07:O,AB:1734_11SLOT:O:0,0,,,,-
Rio_07_Adp_Ok,BOOL,0,,,,-
RIO_07_HMI_IO1,STRING,1,10,0,9,10
RIO_07_HMI_IO10,STRING,1,10,0,9,10
RIO_07_HMI_IO2,STRING,1,10,0,9,10
RIO_07_HMI_IO3,STRING,1,10,0,9,10
RIO_07_HMI_IO4,STRING,1,10,0,9,10
RIO_07_HMI_IO5,STRING,1,10,0,9,10
RIO_07_HMI_IO6,STRING,1,10,0,9,10
RIO_07_HMI_IO7,STRING,1,10,0,9,10
RIO_07_HMI_IO8,STRING,1,10,0,9,10
RIO_07_HMI_IO9,STRING,1,10,0,9,10
RIO_08:10:C,AB:1734_SSI:C:1,0,,,,-
RIO_08:10:I,AB:1734_SSI:I:0,0,,,,-
RIO_08:10:O,AB:1734_SSI:O:0,0,,,,-
RIO_08:11:C,AB:1734_SSI:C:1,0,,,,-
RIO_08:11:I,AB:1734_SSI:I:0,0,,,,-
RIO_08:11:O,AB:1734_SSI:O:0,0,,,,-
RIO_08:12:C,AB:1734_OE2:C:0,0,,,,-
RIO_08:12:I,AB:1734_OE2:I:0,0,,,,-
RIO_08:12:O,AB:1734_OE2:O:0,0,,,,-
RIO_08:13:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:13:I,SINT,0,,,,-
RIO_08:14:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:14:I,SINT,0,,,,-
RIO_08:15:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:15:I,SINT,0,,,,-
RIO_08:16:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:16:I,SINT,0,,,,-
RIO_08:17:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:17:I,SINT,0,,,,-
RIO_08:18:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:18:I,SINT,0,,,,-
RIO_08:19:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:19:I,SINT,0,,,,-
RIO_08:1:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_08:1:O,AB:1734_IB8S:O:0,0,,,,-
RIO_08:20:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:20:I,SINT,0,,,,-
RIO_08:21:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:21:I,SINT,0,,,,-
RIO_08:22:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:22:I,SINT,0,,,,-
RIO_08:23:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:23:I,SINT,0,,,,-
RIO_08:24:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:24:I,SINT,0,,,,-
RIO_08:25:C,AB:1734_DI8:C:0,0,,,,-
RIO_08:25:I,SINT,0,,,,-
RIO_08:26:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_08:26:I,SINT,0,,,,-
RIO_08:26:O,SINT,0,,,,-
RIO_08:27:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_08:27:I,SINT,0,,,,-
RIO_08:27:O,SINT,0,,,,-
RIO_08:28:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_08:28:I,SINT,0,,,,-
RIO_08:28:O,SINT,0,,,,-
RIO_08:29:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_08:29:I,SINT,0,,,,-
RIO_08:29:O,SINT,0,,,,-
RIO_08:2:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_08:2:O,AB:1734_IB8S:O:0,0,,,,-
RIO_08:30:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_08:30:I,SINT,0,,,,-
RIO_08:30:O,SINT,0,,,,-
RIO_08:3:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_08:3:O,AB:1734_IB8S:O:0,0,,,,-
RIO_08:4:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_08:4:O,AB:1734_IB8S:O:0,0,,,,-
RIO_08:5:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_08:5:O,AB:1734_IB8S:O:0,0,,,,-
RIO_08:6:C,AB:1734_IR2:C:0,0,,,,-
RIO_08:6:I,AB:1734_IR2:I:0,0,,,,-
RIO_08:7:C,AB:1734_IR2:C:0,0,,,,-
RIO_08:7:I,AB:1734_IR2:I:0,0,,,,-
RIO_08:8:C,AB:1734_IR2:C:0,0,,,,-
RIO_08:8:I,AB:1734_IR2:I:0,0,,,,-
RIO_08:9:C,AB:1734_SSI:C:1,0,,,,-
RIO_08:9:I,AB:1734_SSI:I:0,0,,,,-
RIO_08:9:O,AB:1734_SSI:O:0,0,,,,-
RIO_08:I,AB:1734_31SLOT:I:0,0,,,,-
RIO_08:O,AB:1734_31SLOT:O:0,0,,,,-
Rio_08_Adp_Ok,BOOL,0,,,,-
RIO_08_HMI_IO1,STRING,1,10,0,9,10
RIO_08_HMI_IO10,STRING,1,10,0,9,10
RIO_08_HMI_IO11,STRING,1,10,0,9,10
RIO_08_HMI_IO12,STRING,1,10,0,9,10
RIO_08_HMI_IO13,STRING,1,10,0,9,10
RIO_08_HMI_IO14,STRING,1,10,0,9,10
RIO_08_HMI_IO15,STRING,1,10,0,9,10
RIO_08_HMI_IO16,STRING,1,10,0,9,10
RIO_08_HMI_IO17,STRING,1,10,0,9,10
RIO_08_HMI_IO18,STRING,1,10,0,9,10
RIO_08_HMI_IO19,STRING,1,10,0,9,10
RIO_08_HMI_IO2,STRING,1,10,0,9,10
RIO_08_HMI_IO20,STRING,1,10,0,9,10
RIO_08_HMI_IO21,STRING,1,10,0,9,10
RIO_08_HMI_IO22,STRING,1,10,0,9,10
RIO_08_HMI_IO23,STRING,1,10,0,9,10
RIO_08_HMI_IO24,STRING,1,10,0,9,10
RIO_08_HMI_IO25,STRING,1,10,0,9,10
RIO_08_HMI_IO26,STRING,1,10,0,9,10
RIO_08_HMI_IO27,STRING,1,10,0,9,10
RIO_08_HMI_IO28,STRING,1,10,0,9,10
RIO_08_HMI_IO29,STRING,1,10,0,9,10
RIO_08_HMI_IO3,STRING,1,10,0,9,10
RIO_08_HMI_IO30,STRING,1,10,0,9,10
RIO_08_HMI_IO4,STRING,1,10,0,9,10
RIO_08_HMI_IO5,STRING,1,10,0,9,10
RIO_08_HMI_IO6,STRING,1,10,0,9,10
RIO_08_HMI_IO7,STRING,1,10,0,9,10
RIO_08_HMI_IO8,STRING,1,10,0,9,10
RIO_08_HMI_IO9,STRING,1,10,0,9,10
RIO_09:1:C,AB:1734_IE2:C:0,0,,,,-
RIO_09:1:I,AB:1734_IE2:I:0,0,,,,-
RIO_09:2:C,AB:1734_OE2:C:0,0,,,,-
RIO_09:2:I,AB:1734_OE2:I:0,0,,,,-
RIO_09:2:O,AB:1734_OE2:O:0,0,,,,-
RIO_09:3:C,AB:1734_DI4:C:0,0,,,,-
RIO_09:3:I,SINT,0,,,,-
RIO_09:4:C,AB:1734_DI4:C:0,0,,,,-
RIO_09:4:I,SINT,0,,,,-
RIO_09:5:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_09:5:O,SINT,0,,,,-
RIO_09:I,AB:1734_6SLOT:I:0,0,,,,-
RIO_09:O,AB:1734_6SLOT:O:0,0,,,,-
Rio_09_Adp_Ok,BOOL,0,,,,-
RIO_09_HMI_IO1,STRING,1,10,0,9,10
RIO_09_HMI_IO2,STRING,1,10,0,9,10
RIO_09_HMI_IO3,STRING,1,10,0,9,10
RIO_09_HMI_IO4,STRING,1,10,0,9,10
RIO_09_HMI_IO5,STRING,1,10,0,9,10
RIO_10:1:C,AB:1734_IE2:C:0,0,,,,-
RIO_10:1:I,AB:1734_IE2:I:0,0,,,,-
RIO_10:2:C,AB:1734_OE2:C:0,0,,,,-
RIO_10:2:I,AB:1734_OE2:I:0,0,,,,-
RIO_10:2:O,AB:1734_OE2:O:0,0,,,,-
RIO_10:3:C,AB:1734_DI4:C:0,0,,,,-
RIO_10:3:I,SINT,0,,,,-
RIO_10:4:C,AB:1734_DI4:C:0,0,,,,-
RIO_10:4:I,SINT,0,,,,-
RIO_10:5:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_10:5:O,SINT,0,,,,-
RIO_10:I,AB:1734_6SLOT:I:0,0,,,,-
RIO_10:O,AB:1734_6SLOT:O:0,0,,,,-
Rio_10_Adp_Ok,BOOL,0,,,,-
RIO_10_HMI_IO1,STRING,1,10,0,9,10
RIO_10_HMI_IO2,STRING,1,10,0,9,10
RIO_10_HMI_IO3,STRING,1,10,0,9,10
RIO_10_HMI_IO4,STRING,1,10,0,9,10
RIO_10_HMI_IO5,STRING,1,10,0,9,10
RIO_11:1:C,AB:1734_IE2:C:0,0,,,,-
RIO_11:1:I,AB:1734_IE2:I:0,0,,,,-
RIO_11:2:C,AB:1734_OE2:C:0,0,,,,-
RIO_11:2:I,AB:1734_OE2:I:0,0,,,,-
RIO_11:2:O,AB:1734_OE2:O:0,0,,,,-
RIO_11:3:C,AB:1734_DI4:C:0,0,,,,-
RIO_11:3:I,SINT,0,,,,-
RIO_11:4:C,AB:1734_DI4:C:0,0,,,,-
RIO_11:4:I,SINT,0,,,,-
RIO_11:5:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_11:5:O,SINT,0,,,,-
RIO_11:I,AB:1734_6SLOT:I:0,0,,,,-
RIO_11:O,AB:1734_6SLOT:O:0,0,,,,-
Rio_11_Adp_Ok,BOOL,0,,,,-
RIO_11_HMI_IO1,STRING,1,10,0,9,10
RIO_11_HMI_IO2,STRING,1,10,0,9,10
RIO_11_HMI_IO3,STRING,1,10,0,9,10
RIO_11_HMI_IO4,STRING,1,10,0,9,10
RIO_11_HMI_IO5,STRING,1,10,0,9,10
RIO_12:1:C,AB:1734_IE2:C:0,0,,,,-
RIO_12:1:I,AB:1734_IE2:I:0,0,,,,-
RIO_12:2:C,AB:1734_OE2:C:0,0,,,,-
RIO_12:2:I,AB:1734_OE2:I:0,0,,,,-
RIO_12:2:O,AB:1734_OE2:O:0,0,,,,-
RIO_12:3:C,AB:1734_DI4:C:0,0,,,,-
RIO_12:3:I,SINT,0,,,,-
RIO_12:4:C,AB:1734_DI4:C:0,0,,,,-
RIO_12:4:I,SINT,0,,,,-
RIO_12:5:C,AB:1734_DO4_NODIAG:C:0,0,,,,-
RIO_12:5:O,SINT,0,,,,-
RIO_12:I,AB:1734_6SLOT:I:0,0,,,,-
RIO_12:O,AB:1734_6SLOT:O:0,0,,,,-
Rio_12_Adp_Ok,BOOL,0,,,,-
RIO_12_HMI_IO1,STRING,1,10,0,9,10
RIO_12_HMI_IO2,STRING,1,10,0,9,10
RIO_12_HMI_IO3,STRING,1,10,0,9,10
RIO_12_HMI_IO4,STRING,1,10,0,9,10
RIO_12_HMI_IO5,STRING,1,10,0,9,10
RPAR_CCDR_COLLAPSE_DIAMETER,REAL,0,,,,-
RPAR_CCDR_EXPAND_DIAMETER,REAL,0,,,,-
RPAR_IL_LH_Zone2_Pressure,REAL,0,,,,-
RPAR_IL_LH_Zone3_Pressure,REAL,0,,,,-
RPAR_IL_LH_Zone4_Pressure,REAL,0,,,,-
RPAR_IL_LH_Zone5_Pressure,REAL,0,,,,-
RPAR_IL_LH_Zone6_Pressure,REAL,0,,,,-
RPAR_IL_MATERIAL_THICKNESS,REAL,0,,,,-
RPAR_IL_RH_Zone1_Pressure,REAL,0,,,,-
RPAR_IL_RH_Zone2_Pressure,REAL,0,,,,-
RPAR_IL_RH_Zone3_Pressure,REAL,0,,,,-
RPAR_IL_RH_Zone4_Pressure,REAL,0,,,,-
RPAR_IL_RH_Zone5_Pressure,REAL,0,,,,-
RPAR_IL_RH_Zone6_Pressure,REAL,0,,,,-
RPAR_P1_LH_Zone2_Pressure,REAL,0,,,,-
RPAR_P1_LH_Zone3_Pressure,REAL,0,,,,-
RPAR_P1_LH_Zone4_Pressure,REAL,0,,,,-
RPAR_P1_LH_Zone5_Pressure,REAL,0,,,,-
RPAR_P1_LH_Zone6_Pressure,REAL,0,,,,-
RPAR_P1_MATERIAL_THICKNESS,REAL,0,,,,-
RPAR_P1_RH_Zone1_Pressure,REAL,0,,,,-
RPAR_P1_RH_Zone2_Pressure,REAL,0,,,,-
RPAR_P1_RH_Zone3_Pressure,REAL,0,,,,-
RPAR_P1_RH_Zone4_Pressure,REAL,0,,,,-
RPAR_P1_RH_Zone5_Pressure,REAL,0,,,,-
RPAR_P1_RH_Zone6_Pressure,REAL,0,,,,-
RPAR_P2_LH_Zone2_Pressure,REAL,0,,,,-
RPAR_P2_LH_Zone3_Pressure,REAL,0,,,,-
RPAR_P2_LH_Zone4_Pressure,REAL,0,,,,-
RPAR_P2_LH_Zone5_Pressure,REAL,0,,,,-
RPAR_P2_LH_Zone6_Pressure,REAL,0,,,,-
RPAR_P2_MATERIAL_THICKNESS,REAL,0,,,,-
RPAR_P2_RH_Zone1_Pressure,REAL,0,,,,-
RPAR_P2_RH_Zone2_Pressure,REAL,0,,,,-
RPAR_P2_RH_Zone3_Pressure,REAL,0,,,,-
RPAR_P2_RH_Zone4_Pressure,REAL,0,,,,-
RPAR_P2_RH_Zone5_Pressure,REAL,0,,,,-
RPAR_P2_RH_Zone6_Pressure,REAL,0,,,,-
RPAR_P3_LH_Zone2_Pressure,REAL,0,,,,-
RPAR_P3_LH_Zone3_Pressure,REAL,0,,,,-
RPAR_P3_LH_Zone4_Pressure,REAL,0,,,,-
RPAR_P3_LH_Zone5_Pressure,REAL,0,,,,-
RPAR_P3_LH_Zone6_Pressure,REAL,0,,,,-
RPAR_P3_MATERIAL_THICKNESS,REAL,0,,,,-
RPAR_P3_RH_Zone1_Pressure,REAL,0,,,,-
RPAR_P3_RH_Zone2_Pressure,REAL,0,,,,-
RPAR_P3_RH_Zone3_Pressure,REAL,0,,,,-
RPAR_P3_RH_Zone4_Pressure,REAL,0,,,,-
RPAR_P3_RH_Zone5_Pressure,REAL,0,,,,-
RPAR_P3_RH_Zone6_Pressure,REAL,0,,,,-
RPAR_SWAP_WITH_TPRL,REAL,0,,,,-
RPAR_SW_LH_Zone2_Pressure,REAL,0,,,,-
RPAR_SW_LH_Zone3_Pressure,REAL,0,,,,-
RPAR_SW_LH_Zone4_Pressure,REAL,0,,,,-
RPAR_SW_LH_Zone5_Pressure,REAL,0,,,,-
RPAR_SW_LH_Zone6_Pressure,REAL,0,,,,-
RPAR_SW_MATERIAL_THICKNESS,REAL,0,,,,-
RPAR_SW_RH_Zone1_Pressure,REAL,0,,,,-
RPAR_SW_RH_Zone1_Pressure1,REAL,0,,,,-
RPAR_SW_RH_Zone2_Pressure,REAL,0,,,,-
RPAR_SW_RH_Zone2_Pressure1,REAL,0,,,,-
RPAR_SW_RH_Zone3_Pressure,REAL,0,,,,-
RPAR_SW_RH_Zone3_Pressure1,REAL,0,,,,-
RPAR_SW_RH_Zone4_Pressure,REAL,0,,,,-
RPAR_SW_RH_Zone4_Pressure1,REAL,0,,,,-
RPAR_SW_RH_Zone5_Pressure,REAL,0,,,,-
RPAR_SW_RH_Zone6_Pressure,REAL,0,,,,-
RRDBROAD_MAX_TQ,DINT,0,,,,-
RRDBROAD_MIN_TQ,DINT,0,,,,-
RRDBROAD_TQ_FB,DINT,0,,,,-
RRDBROAD_TQ_RESET,BOOL,0,,,,-
RRDLEFT_MAX_TQ,DINT,0,,,,-
RRDLEFT_MIN_TQ,DINT,0,,,,-
RRDLEFT_TQ_FB,DINT,0,,,,-
RRDLEFT_TQ_RESET,BOOL,0,,,,-
RRDL_InLimit,REAL,0,,,,-
RRDL_OutLimit,REAL,0,,,,-
RRDRIGHT_MAX_TQ,DINT,0,,,,-
RRDRIGHT_MIN_TQ,DINT,0,,,,-
RRDRIGHT_TQ_FB,DINT,0,,,,-
RRDRIGHT_TQ_RESET,BOOL,0,,,,-
RRDR_InLimit,REAL,0,,,,-
RRDR_OutLimit,REAL,0,,,,-
RRD_Blader_Set_Pressure,REAL,0,,,,-
RRD_Broad:S,AB:MOTION_DIAGNOSTICS:S:1,0,,,,-
RRD_Broad_Axial_Pos,REAL,0,,,,-
RRD_BROAD_HOME,BOOL,0,,,,-
